ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-04,10649533417.641132,6222447122.785216,17795407479.080647,10649533417.641132,10649533417.641132,1567159970.72329,1567159970.72329,1567159970.72329,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377734,-307212085.6377734,-307212085.6377734,-258613998.39924476,-258613998.39924476,-258613998.39924476,0.0,0.0,0.0,12216693388.364422
2020-02-05,10658427079.38995,5915628536.574562,17780352598.21157,10658427079.38995,10658427079.38995,1137078019.1689785,1137078019.1689785,1137078019.1689785,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7609853,-507539372.7609853,-507539372.7609853,-488368662.83034444,-488368662.83034444,-488368662.83034444,0.0,0.0,0.0,11795505098.558928
2020-02-06,10667320741.138767,6064520718.537032,17913870731.864136,10667320741.138767,10667320741.138767,1266031834.3790839,1266031834.3790839,1266031834.3790839,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90501952,-153732355.90501952,-153732355.90501952,-713221864.4762045,-713221864.4762045,-713221864.4762045,0.0,0.0,0.0,11933352575.51785
2020-02-07,10676214402.887587,7597465129.699132,18649426203.107666,10676214402.887587,10676214402.887587,2564100017.952535,2564100017.952535,2564100017.952535,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055998,1358968902.055998,1358968902.055998,-927854938.8637713,-927854938.8637713,-927854938.8637713,0.0,0.0,0.0,13240314420.840122
2020-02-10,10702895388.13404,5969623283.648717,17661092302.111015,10702895388.13404,10702895388.13404,814470468.1510525,814470468.1510525,814470468.1510525,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0158442,142761004.0158442,142761004.0158442,-1461276590.6250997,-1461276590.6250997,-1461276590.6250997,0.0,0.0,0.0,11517365856.285093
2020-02-11,10711789049.88286,4569235824.484699,16898739756.602278,10711789049.88286,10711789049.88286,237817432.49669072,237817432.49669072,237817432.49669072,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352848,-307212085.6352848,-307212085.6352848,-1587956536.6283324,-1587956536.6283324,-1587956536.6283324,0.0,0.0,0.0,10949606482.37955
2020-02-12,10720682711.631678,5150580621.870475,16605112781.707792,10720682711.631678,10720682711.631678,-57835025.12557008,-57835025.12557008,-57835025.12557008,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7623014,-507539372.7623014,-507539372.7623014,-1683281707.1235769,-1683281707.1235769,-1683281707.1235769,0.0,0.0,0.0,10662847686.506107
2020-02-13,10729576373.380495,5076873025.194233,17318918795.846996,10729576373.380495,10729576373.380495,234508736.47060004,234508736.47060004,234508736.47060004,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90336064,-153732355.90336064,-153732355.90336064,-1744744962.3863473,-1744744962.3863473,-1744744962.3863473,0.0,0.0,0.0,10964085109.851095
2020-02-14,10738470035.129314,6553954532.696574,18009313910.99492,10738470035.129314,10738470035.129314,1721398806.0099027,1721398806.0099027,1721398806.0099027,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557535,1358968902.0557535,1358968902.0557535,-1770556150.8061588,-1770556150.8061588,-1770556150.8061588,0.0,0.0,0.0,12459868841.139217
2020-02-18,10774044682.124588,4963281956.742055,17481329953.361355,10774044682.124588,10774044682.124588,318066117.42404056,318066117.42404056,318066117.42404056,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63401455,-307212085.63401455,-307212085.63401455,-1507707851.7022529,-1507707851.7022529,-1507707851.7022529,0.0,0.0,0.0,11092110799.548628
2020-02-19,10782938343.873405,5158512552.918795,16643184191.102757,10782938343.873405,10782938343.873405,270884114.4198784,270884114.4198784,270884114.4198784,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75994104,-507539372.75994104,-507539372.75994104,-1354562567.5804887,-1354562567.5804887,-1354562567.5804887,0.0,0.0,0.0,11053822458.293283
2020-02-20,10791832005.622225,5831702851.169011,17278897958.503113,10791832005.622225,10791832005.622225,808746213.1162179,808746213.1162179,808746213.1162179,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90406534,-153732355.90406534,-153732355.90406534,-1170507485.7400248,-1170507485.7400248,-1170507485.7400248,0.0,0.0,0.0,11600578218.738443
2020-02-21,10800725667.371042,8252317609.9287815,18971259331.841496,10800725667.371042,10800725667.371042,2533310937.988188,2533310937.988188,2533310937.988188,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555089,1358968902.0555089,1358968902.0555089,-958644018.827629,-958644018.827629,-958644018.827629,0.0,0.0,0.0,13334036605.35923
2020-02-24,10827406652.617498,7186807892.788154,18860575023.962997,10827406652.617498,10827406652.617498,2081549997.5995471,2081549997.5995471,2081549997.5995471,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01496103,142761004.01496103,142761004.01496103,-194197061.17572185,-194197061.17572185,-194197061.17572185,0.0,0.0,0.0,12908956650.217045
2020-02-25,10836300314.366316,7394751960.929622,18617553891.13937,10836300314.366316,10836300314.366316,1914970322.7592473,1914970322.7592473,1914970322.7592473,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352688,-307212085.6352688,-307212085.6352688,89196353.63420834,89196353.63420834,89196353.63420834,0.0,0.0,0.0,12751270637.125563
2020-02-26,10845193976.115135,7074412204.116629,18275438162.55755,10845193976.115135,10845193976.115135,2004611986.992168,2004611986.992168,2004611986.992168,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76125705,-507539372.76125705,-507539372.76125705,379165304.99311703,379165304.99311703,379165304.99311703,0.0,0.0,0.0,12849805963.107304
2020-02-27,10854087637.863953,7542685011.244481,19501062319.290115,10854087637.863953,10854087637.863953,2650220933.8040733,2650220933.8040733,2650220933.8040733,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90819138,-153732355.90819138,-153732355.90819138,670967234.9519567,670967234.9519567,670967234.9519567,0.0,0.0,0.0,13504308571.668026
2020-02-28,10862981299.61277,9407110371.183262,21026660437.95923,10862981299.61277,10862981299.61277,4451869383.8031645,4451869383.8031645,4451869383.8031645,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552642,1358968902.0552642,1358968902.0552642,959914426.9875925,959914426.9875925,959914426.9875925,0.0,0.0,0.0,15314850683.415936
2020-03-02,10889662284.859226,9188027152.874374,20475651672.711548,10889662284.859226,10889662284.859226,4041120493.5250087,4041120493.5250087,4041120493.5250087,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0185857,142761004.0185857,142761004.0185857,1765373434.7461145,1765373434.7461145,1765373434.7461145,0.0,0.0,0.0,14930782778.384235
2020-03-03,10898555947.813023,9086283536.921583,20531013710.928516,10898555947.813023,10898555947.813023,3825825421.4002075,3825825421.4002075,3825825421.4002075,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365232,-307212085.6365232,-307212085.6365232,2000051452.2764227,2000051452.2764227,2000051452.2764227,0.0,0.0,0.0,14724381369.21323
2020-03-04,10907449610.76682,9284955369.285723,20548823233.64982,10907449610.76682,10907449610.76682,3837521518.7679596,3837521518.7679596,3837521518.7679596,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7613061,-507539372.7613061,-507539372.7613061,2212074836.768958,2212074836.768958,2212074836.768958,0.0,0.0,0.0,14744971129.53478
2020-03-05,10916343273.72062,9220489523.27628,21181467896.774136,10916343273.72062,10916343273.72062,4377904070.567115,4377904070.567115,4377904070.567115,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90732035,-153732355.90732035,-153732355.90732035,2398650371.714127,2398650371.714127,2398650371.714127,0.0,0.0,0.0,15294247344.287735
2020-03-06,10925236936.674416,10939359246.388584,22647608880.007416,10925236936.674416,10925236936.674416,6049425382.47714,6049425382.47714,6049425382.47714,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554385,1358968902.0554385,1358968902.0554385,2557470425.6613936,2557470425.6613936,2557470425.6613936,0.0,0.0,0.0,16974662319.151556
2020-03-09,10951917925.53581,9946515970.16833,22551709844.7741,10951917925.53581,10951917925.53581,5127661502.365594,5127661502.365594,5127661502.365594,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01515442,142761004.01515442,142761004.01515442,2851914443.590131,2851914443.590131,2851914443.590131,0.0,0.0,0.0,16079579427.901405
2020-03-10,10960811588.489609,9968338169.586586,21381203453.067043,10960811588.489609,10960811588.489609,4712534701.06602,4712534701.06602,4712534701.06602,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63777745,-307212085.63777745,-307212085.63777745,2886760731.9434905,2886760731.9434905,2886760731.9434905,0.0,0.0,0.0,15673346289.55563
2020-03-11,10969705251.443407,9851899136.801437,21287863704.321774,10969705251.443407,10969705251.443407,4515307027.583184,4515307027.583184,4515307027.583184,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76262224,-507539372.76262224,-507539372.76262224,2889860345.5854983,2889860345.5854983,2889860345.5854983,0.0,0.0,0.0,15485012279.026592
2020-03-12,10978598914.397203,9958640853.65117,21964544396.514263,10978598914.397203,10978598914.397203,4841088427.752505,4841088427.752505,4841088427.752505,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90566146,-153732355.90566146,-153732355.90566146,2861834728.897859,2861834728.897859,2861834728.897859,0.0,0.0,0.0,15819687342.149708
2020-03-13,10987492577.351,11580349242.882336,23370177256.02626,10987492577.351,10987492577.351,6295664569.108624,6295664569.108624,6295664569.108624,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0547752,1358968902.0547752,1358968902.0547752,2803709612.293541,2803709612.293541,2803709612.293541,0.0,0.0,0.0,17283157146.459625
2020-03-16,11014173566.212395,9812629829.850159,21890089018.184612,11014173566.212395,11014173566.212395,4739906948.353295,4739906948.353295,4739906948.353295,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01606828,142761004.01606828,142761004.01606828,2464159889.5769186,2464159889.5769186,2464159889.5769186,0.0,0.0,0.0,15754080514.56569
2020-03-17,11023067229.166191,9588670761.497915,21276625475.9918,11023067229.166191,11023067229.166191,4128230291.0424724,4128230291.0424724,4128230291.0424724,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365071,-307212085.6365071,-307212085.6365071,2302456321.9186716,2302456321.9186716,2302456321.9186716,0.0,0.0,0.0,15151297520.208664
2020-03-18,11031960892.11999,8991068380.543879,20688834310.657246,11031960892.11999,11031960892.11999,3745740002.3292246,3745740002.3292246,3745740002.3292246,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76026165,-507539372.76026165,-507539372.76026165,2120293320.329178,2120293320.329178,2120293320.329178,0.0,0.0,0.0,14777700894.449215
2020-03-19,11040854555.073788,9304385861.778755,20658696852.457355,11040854555.073788,11040854555.073788,3899426244.3167186,3899426244.3167186,3899426244.3167186,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90400255,-153732355.90400255,-153732355.90400255,1920172545.4604132,1920172545.4604132,1920172545.4604132,0.0,0.0,0.0,14940280799.390507
2020-03-20,11049748218.027586,10097322552.898361,22365081619.83879,11049748218.027586,11049748218.027586,5196636925.773718,5196636925.773718,5196636925.773718,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557714,1358968902.0557714,1358968902.0557714,1704681968.9576383,1704681968.9576383,1704681968.9576383,0.0,0.0,0.0,16246385143.801304
2020-03-23,11076429206.88898,8209769902.712817,20178593772.803444,11076429206.88898,11076429206.88898,3268118693.57089,3268118693.57089,3268118693.57089,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01427123,142761004.01427123,142761004.01427123,992371634.796311,992371634.796311,992371634.796311,0.0,0.0,0.0,14344547900.459871
2020-03-24,11085322869.842775,7678534950.981711,19810158530.70815,11085322869.842775,11085322869.842775,2567499122.3998075,2567499122.3998075,2567499122.3998075,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.640286,-307212085.640286,-307212085.640286,741725153.2797853,741725153.2797853,741725153.2797853,0.0,0.0,0.0,13652821992.242582
2020-03-25,11094216532.796574,6972760060.465382,19179473267.01356,11094216532.796574,11094216532.796574,2114170336.6129637,2114170336.6129637,2114170336.6129637,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76031077,-507539372.76031077,-507539372.76031077,488723654.6129665,488723654.6129665,488723654.6129665,0.0,0.0,0.0,13208386869.409538
2020-03-26,11103110195.750372,7690557849.011868,19031496934.372265,11103110195.750372,11103110195.750372,2215058771.3398175,2215058771.3398175,2215058771.3398175,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9039193,-153732355.9039193,-153732355.9039193,235805072.4834292,235805072.4834292,235805072.4834292,0.0,0.0,0.0,13318168967.090189
2020-03-27,11112003858.70417,8587134309.276619,20077431072.067165,11112003858.70417,11112003858.70417,3477268455.877174,3477268455.877174,3477268455.877174,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555267,1358968902.0555267,1358968902.0555267,-14686500.938661259,-14686500.938661259,-14686500.938661259,0.0,0.0,0.0,14589272314.581345
2020-03-30,11138684847.565563,6693059155.382485,18600377089.897354,11138684847.565563,11138684847.565563,1546017511.4976933,1546017511.4976933,1546017511.4976933,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01247412,142761004.01247412,142761004.01247412,-729729547.275089,-729729547.275089,-729729547.275089,0.0,0.0,0.0,12684702359.063257
2020-03-31,11147578510.519361,6619936144.120057,17940011919.386326,11147578510.519361,11147578510.519361,876575528.3922393,876575528.3922393,876575528.3922393,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352729,-307212085.6352729,-307212085.6352729,-949198440.7327956,-949198440.7327956,-949198440.7327956,0.0,0.0,0.0,12024154038.9116
2020-04-01,11156472173.47316,5580477742.801152,17496714432.335175,11156472173.47316,11156472173.47316,469300182.58095306,469300182.58095306,469300182.58095306,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7597886,-507539372.7597886,-507539372.7597886,-1156146499.4195664,-1156146499.4195664,-1156146499.4195664,0.0,0.0,0.0,11625772356.054113
2020-04-02,11165365836.426958,5819250977.726369,17899467152.926815,11165365836.426958,11165365836.426958,630353567.5751309,630353567.5751309,630353567.5751309,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90226042,-153732355.90226042,-153732355.90226042,-1348900131.2829168,-1348900131.2829168,-1348900131.2829168,0.0,0.0,0.0,11795719404.002089
2020-04-03,11174259499.380756,7099151506.839685,18689410058.071133,11174259499.380756,11174259499.380756,1966049111.7676725,1966049111.7676725,1966049111.7676725,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055701,1358968902.055701,1358968902.055701,-1525905845.0483363,-1525905845.0483363,-1525905845.0483363,0.0,0.0,0.0,13140308611.14843
2020-04-06,11200940488.242147,5365048373.391994,17144222841.967287,11200940488.242147,11200940488.242147,326947254.7703634,326947254.7703634,326947254.7703634,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0160989,142761004.0160989,142761004.0160989,-1948799804.0060437,-1948799804.0060437,-1948799804.0060437,0.0,0.0,0.0,11527887743.01251
2020-04-07,11209834151.195946,4859029270.046525,16760536639.584879,11209834151.195946,11209834151.195946,-224089193.58236054,-224089193.58236054,-224089193.58236054,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63652724,-307212085.63652724,-307212085.63652724,-2049863162.7061415,-2049863162.7061415,-2049863162.7061415,0.0,0.0,0.0,10985744957.613585
2020-04-08,11218727814.149744,5048369376.167473,16573959073.872902,11218727814.149744,11218727814.149744,-503978369.36794597,-503978369.36794597,-503978369.36794597,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7611045,-507539372.7611045,-507539372.7611045,-2129425051.3671494,-2129425051.3671494,-2129425051.3671494,0.0,0.0,0.0,10714749444.781797
2020-04-09,11227621477.103542,5319447516.250823,16992645888.478006,11227621477.103542,11227621477.103542,-207557359.96429408,-207557359.96429408,-207557359.96429408,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9013894,-153732355.9013894,-153732355.9013894,-2186811058.823213,-2186811058.823213,-2186811058.823213,0.0,0.0,0.0,11020064117.139248
2020-04-13,11263196128.918734,5662840206.770752,17787625533.18954,11263196128.918734,11263196128.918734,87486706.69040152,87486706.69040152,87486706.69040152,2132986054.760308,2132986054.760308,2132986054.760308,142761004.014302,142761004.014302,142761004.014302,-2188260352.0842085,-2188260352.0842085,-2188260352.0842085,0.0,0.0,0.0,11350682835.609135
2020-04-14,11272089791.872532,5083334122.393371,17057657870.531492,11272089791.872532,11272089791.872532,-306284766.7622989,-306284766.7622989,-306284766.7622989,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63778156,-307212085.63778156,-307212085.63778156,-2132058735.8848252,-2132058735.8848252,-2132058735.8848252,0.0,0.0,0.0,10965805025.110233
2020-04-15,11280983454.82633,4994260110.915261,16826989186.410118,11280983454.82633,11280983454.82633,-428883820.4226213,-428883820.4226213,-428883820.4226213,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76058245,-507539372.76058245,-507539372.76058245,-2054330502.4223468,-2054330502.4223468,-2054330502.4223468,0.0,0.0,0.0,10852099634.40371
2020-04-16,11289877117.780127,5646229465.689377,16860719015.245838,11289877117.780127,11289877117.780127,23130181.877622206,23130181.877622206,23130181.877622206,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90630332,-153732355.90630332,-153732355.90630332,-1956123516.9763825,-1956123516.9763825,-1956123516.9763825,0.0,0.0,0.0,11313007299.65775
2020-04-17,11298770780.733923,7463231815.828691,18675197612.234722,11298770780.733923,11298770780.733923,1653169065.8828957,1653169065.8828957,1653169065.8828957,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552118,1358968902.0552118,1358968902.0552118,-1838785890.9326243,-1838785890.9326243,-1838785890.9326243,0.0,0.0,0.0,12951939846.61682
2020-04-20,11325451769.595318,6485514961.932257,18689278613.53148,11325451769.595318,11325451769.595318,885758977.2051536,885758977.2051536,885758977.2051536,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01521578,142761004.01521578,142761004.01521578,-1389988081.5703704,-1389988081.5703704,-1389988081.5703704,0.0,0.0,0.0,12211210746.800472
2020-04-21,11334345432.549116,5968869178.462098,18001813265.66051,11334345432.549116,11334345432.549116,610195135.7437714,610195135.7437714,610195135.7437714,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352928,-307212085.6352928,-307212085.6352928,-1215578833.3812435,-1215578833.3812435,-1215578833.3812435,0.0,0.0,0.0,11944540568.292887
2020-04-22,11343239095.502913,6654064873.792091,17818676132.545044,11343239095.502913,11343239095.502913,592289930.0329192,592289930.0329192,592289930.0329192,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76189864,-507539372.76189864,-507539372.76189864,-1033156751.9654901,-1033156751.9654901,-1033156751.9654901,0.0,0.0,0.0,11935529025.535831
2020-04-23,11352132758.45671,6581974880.219346,18168624989.098217,11352132758.45671,11352132758.45671,1133553430.7092137,1133553430.7092137,1133553430.7092137,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90543225,-153732355.90543225,-153732355.90543225,-845700268.1456618,-845700268.1456618,-845700268.1456618,0.0,0.0,0.0,12485686189.165924
2020-04-24,11361026421.41051,8379017276.119395,19694021397.52318,11361026421.41051,11361026421.41051,2835590189.816019,2835590189.816019,2835590189.816019,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0553858,1358968902.0553858,1358968902.0553858,-656364766.9996747,-656364766.9996747,-656364766.9996747,0.0,0.0,0.0,14196616611.226528
2020-04-27,11387707410.271902,7770713695.5009575,19132617563.649555,11387707410.271902,11387707410.271902,2165478141.0399656,2165478141.0399656,2165478141.0399656,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01449534,142761004.01449534,142761004.01449534,-110268917.73483776,-110268917.73483776,-110268917.73483776,0.0,0.0,0.0,13553185551.311867
2020-04-28,11396601073.2257,7389619313.505525,18744220108.39836,11396601073.2257,11396601073.2257,1879025149.7210474,1879025149.7210474,1879025149.7210474,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63654727,-307212085.63654727,-307212085.63654727,53251180.5972867,53251180.5972867,53251180.5972867,0.0,0.0,0.0,13275626222.946747
2020-04-29,11405494730.982063,7284148996.774579,18709502658.3024,11405494730.982063,11405494730.982063,1827504702.2063754,1827504702.2063754,1827504702.2063754,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75953823,-507539372.75953823,-507539372.75953823,202058020.20560563,202058020.20560563,202058020.20560563,0.0,0.0,0.0,13232999433.188438
2020-04-30,11414388388.738426,8159916364.426304,19772914402.28304,11414388388.738426,11414388388.738426,2312359471.9334793,2312359471.9334793,2312359471.9334793,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9037733,-153732355.9037733,-153732355.9037733,333105773.0769446,333105773.0769446,333105773.0769446,0.0,0.0,0.0,13726747860.671906
2020-05-01,11423282046.49479,9387301241.752806,20552100434.032528,11423282046.49479,11423282046.49479,3935551566.575761,3935551566.575761,3935551566.575761,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555446,1358968902.0555446,1358968902.0555446,443596609.7599076,443596609.7599076,443596609.7599076,0.0,0.0,0.0,15358833613.070549
2020-05-04,11449963019.763878,8287504382.865044,20177073735.044914,11449963019.763878,11449963019.763878,2904594645.9393954,2904594645.9393954,2904594645.9393954,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0154091,142761004.0154091,142761004.0154091,628847587.1636783,628847587.1636783,628847587.1636783,0.0,0.0,0.0,14354557665.703274
2020-05-05,11458856677.52024,7972992451.704691,20175694525.24299,11458856677.52024,11458856677.52024,2462122696.6096053,2462122696.6096053,2462122696.6096053,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6378015,-307212085.6378015,-307212085.6378015,636348727.4870986,636348727.4870986,636348727.4870986,0.0,0.0,0.0,13920979374.129847
2020-05-06,11467750335.276602,7876951731.415673,19735360622.128754,11467750335.276602,11467750335.276602,2240655059.7797613,2240655059.7797613,2240655059.7797613,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7608541,-507539372.7608541,-507539372.7608541,615208377.7803072,615208377.7803072,615208377.7803072,0.0,0.0,0.0,13708405395.056362
2020-05-07,11476643993.032965,8292060985.6267185,20074675961.949844,11476643993.032965,11476643993.032965,2544595273.737588,2544595273.737588,2544595273.737588,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90290233,-153732355.90290233,-153732355.90290233,565341574.8801821,565341574.8801821,565341574.8801821,0.0,0.0,0.0,14021239266.770554
2020-05-08,11485537650.789328,9867255384.443796,21096907955.44908,11485537650.789328,11485537650.789328,3979203908.9041557,3979203908.9041557,3979203908.9041557,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557187,1358968902.0557187,1358968902.0557187,487248952.08812934,487248952.08812934,487248952.08812934,0.0,0.0,0.0,15464741559.693483
2020-05-11,11512218624.058416,8861850676.601309,20144162999.103394,11512218624.058416,11512218624.058416,2373256849.88837,2373256849.88837,2373256849.88837,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01361218,142761004.01361218,142761004.01361218,97509791.11444943,97509791.11444943,97509791.11444943,0.0,0.0,0.0,13885475473.946787
2020-05-12,11521112281.81478,7260720338.053005,19223359483.7846,11521112281.81478,11521112281.81478,1749054081.6115816,1749054081.6115816,1749054081.6115816,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63653123,-307212085.63653123,-307212085.63653123,-76719887.51219523,-76719887.51219523,-76719887.51219523,0.0,0.0,0.0,13270166363.426361
2020-05-13,11530005939.57114,7310787095.604085,18729838802.10526,11530005939.57114,11530005939.57114,1357418777.474819,1357418777.474819,1357418777.474819,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7609033,-507539372.7609033,-507539372.7609033,-268027904.52458555,-268027904.52458555,-268027904.52458555,0.0,0.0,0.0,12887424717.04596
2020-05-14,11538899597.327503,7031270734.515261,18861627833.021095,11538899597.327503,11538899597.327503,1506582204.489101,1506582204.489101,1506582204.489101,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90124336,-153732355.90124336,-153732355.90124336,-472671494.36996377,-472671494.36996377,-472671494.36996377,0.0,0.0,0.0,13045481801.816605
2020-05-15,11547793255.083868,8318035057.627384,20211523299.918083,11547793255.083868,11547793255.083868,2805419094.915904,2805419094.915904,2805419094.915904,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055474,1358968902.055474,1358968902.055474,-686535861.899878,-686535861.899878,-686535861.899878,0.0,0.0,0.0,14353212349.999771
2020-05-18,11574474228.352955,6572254638.122111,18411521131.231407,11574474228.352955,11574474228.352955,937286534.9245558,937286534.9245558,937286534.9245558,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0156026,142761004.0156026,142761004.0156026,-1338460523.8513548,-1338460523.8513548,-1338460523.8513548,0.0,0.0,0.0,12511760763.277512
2020-05-19,11583367886.109318,5776175464.59122,17471870728.938526,11583367886.109318,11583367886.109318,282188497.64333135,282188497.64333135,282188497.64333135,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.635261,-307212085.635261,-307212085.635261,-1543585471.4817154,-1543585471.4817154,-1543585471.4817154,0.0,0.0,0.0,11865556383.75265
2020-05-20,11592261543.86568,5723354369.069368,17395222640.727585,11592261543.86568,11592261543.86568,-109394671.3716681,-109394671.3716681,-109394671.3716681,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76038116,-507539372.76038116,-507539372.76038116,-1734841353.3715954,-1734841353.3715954,-1734841353.3715954,0.0,0.0,0.0,11482866872.494013
2020-05-21,11601155201.622042,6185086648.037104,17617565978.018646,11601155201.622042,11601155201.622042,71453175.80073714,71453175.80073714,71453175.80073714,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90116018,-153732355.90116018,-153732355.90116018,-1907800523.0584106,-1907800523.0584106,-1907800523.0584106,0.0,0.0,0.0,11672608377.42278
2020-05-22,11610048859.378407,7389966843.055212,18615888345.917274,11610048859.378407,11610048859.378407,1433617076.6151013,1433617076.6151013,1433617076.6151013,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552297,1358968902.0552297,1358968902.0552297,-2058337880.2004364,-2058337880.2004364,-2058337880.2004364,0.0,0.0,0.0,13043665935.993507
2020-05-26,11645623490.403856,5151822953.465926,16647373958.556076,11645623490.403856,11645623490.403856,-543802936.8895265,-543802936.8895265,-543802936.8895265,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63651526,-307212085.63651526,-307212085.63651526,-2369576906.0133195,-2369576906.0133195,-2369576906.0133195,0.0,0.0,0.0,11101820553.51433
2020-05-27,11654517148.16022,4887959469.654141,16889269743.155025,11654517148.16022,11654517148.16022,-737607287.1745423,-737607287.1745423,-737607287.1745423,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75985885,-507539372.75985885,-507539372.75985885,-2363053969.1749916,-2363053969.1749916,-2363053969.1749916,0.0,0.0,0.0,10916909860.985678
2020-05-28,11663410805.91658,5732930444.498437,17499188739.60498,11663410805.91658,11663410805.91658,-341274899.2043319,-341274899.2043319,-341274899.2043319,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90607417,-153732355.90607417,-153732355.90607417,-2320528598.058566,-2320528598.058566,-2320528598.058566,0.0,0.0,0.0,11322135906.712248
2020-05-29,11672304463.672945,7342715735.381283,18632875197.636246,11672304463.672945,11672304463.672945,1249790406.018769,1249790406.018769,1249790406.018769,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055807,1358968902.055807,1358968902.055807,-2242164550.797346,-2242164550.797346,-2242164550.797346,0.0,0.0,0.0,12922094869.691713
